"","loglin","param","ID","value"
"629","lin","N0",79,0.0107238605898132
"630","lin","Nmax",79,0.683646112600536
"631","lin","tlag",79,4.21576407506701
"632","lin","rmax",79,0.000558907069439367
"633","log","N0",80,0.0294117647058827
"634","log","Nmax",80,0.818181818181818
"635","log","tlag",80,1.95608782435133
"636","log","rmax",80,0.000522790576555287
"637","lin","N0",80,0.0294117647058827
"638","lin","Nmax",80,0.818181818181818
"639","lin","tlag",80,1.95608782435133
"640","lin","rmax",80,-0.0012046624883301
"641","log","N0",81,0.0133689839572195
"642","log","Nmax",81,0.13903743315508
"643","log","tlag",81,1.95608782435133
"644","log","rmax",81,0.00275676499699923
"645","lin","N0",81,0.0133689839572195
"646","lin","Nmax",81,0.13903743315508
"647","lin","tlag",81,1.95608782435133
"648","lin","rmax",81,0.000340818605957462
"649","log","N0",82,0.00534759358288772
"650","log","Nmax",82,0.163101604278076
"651","log","tlag",82,1.39720558882237
"652","log","rmax",82,0.0055357490117985
"653","lin","N0",82,0.00534759358288772
"654","lin","Nmax",82,0.163101604278076
"655","lin","tlag",82,1.39720558882237
"656","lin","rmax",82,0.000680646981469728
"657","log","N0",83,0.0401069518716572
"658","log","Nmax",83,0.911764705882353
"659","log","tlag",83,0
"660","log","rmax",83,0.00393679788543182
"661","lin","N0",83,0.0401069518716572
"662","lin","Nmax",83,0.911764705882353
"663","lin","tlag",83,0.838323353293447
"664","lin","rmax",83,0.00323236322410502
"665","log","N0",84,0.00534759358288772
"666","log","Nmax",84,0.377005347593583
"667","log","tlag",84,3.07385229540924
"668","log","rmax",84,0.00768551297490822
"669","lin","N0",84,0.00534759358288772
"670","lin","Nmax",84,0.377005347593583
"671","lin","tlag",84,3.07385229540924
"672","lin","rmax",84,0.00226475811131877
"673","log","N0",85,0.0187165775401064
"674","log","Nmax",85,0.641711229946525
"675","log","tlag",85,0.279441117764463
"676","log","rmax",85,0.00657230618107813
"677","lin","N0",85,0.0187165775401064
"678","lin","Nmax",85,0.641711229946525
